"","tract","Year","City","Community_Name","Detailed_Name","SPA","SD","CD","ca_ssd","ca_sad","totStreetSingAdult","totStreetFamHH","totStreetFamMem","totCars","totVans","totCampers","totTents","totEncamp","totCarPeople","totVanPeople","totCamperPeople","totTentPeople","totEncampPeople","totYouthFamHH","totESAdultSingAdult","totESAdultFamHH","totESAdultFamMem","totESYouthSingYouth","totESYouthFamHH","totESYouthFamMem","totESYouthUnaccYouth","totTHAdultSingAdult","totTHAdultFamHH","totTHAdultFamMem","totTHYouthSingYouth","totTHYouthFamHH","totTHYouthFamMem","totTHYouthUnaccYouth","totSHAdultSingAdult","totSHAdultFamHH","totSHAdultFamMem","totSHYouthSingYouth","totSHYouthFamHH","totSHYouthFamMem","totSHYouthUnaccYouth","totUnsheltPeople","totESPeople","totTHPeople","totSHPeople","totSheltPeople","totPeople"
"2638",530802,"2016","East Los Angeles","East Los Angeles","East Los Angeles",7,1,0,24,51,0,0,0,1,2,4,0,0,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
"2639",530901,"2016","East Los Angeles","East Los Angeles","East Los Angeles",7,1,0,24,51,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
"2640",530902,"2016","East Los Angeles","East Los Angeles","East Los Angeles",7,1,0,24,51,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
"2641",531000,"2016","East Los Angeles","East Los Angeles","East Los Angeles",7,1,0,24,51,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
"2642",531101,"2016","East Los Angeles","East Los Angeles","East Los Angeles",7,1,0,24,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2643",531102,"2016","East Los Angeles","East Los Angeles","East Los Angeles",7,1,0,24,51,0,0,0,2,4,2,0,0,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
"2644",531201,"2016","East Los Angeles","East Los Angeles","East Los Angeles",7,1,0,24,51,0,0,0,0,5,2,0,1,0,9,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
"2645",531202,"2016","East Los Angeles","East Los Angeles","East Los Angeles",7,1,0,24,51,3,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
"2646",531301,"2016","East Los Angeles","East Los Angeles","East Los Angeles",7,1,0,24,51,0,0,0,1,1,8,0,0,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21
"2647",531302,"2016","East Los Angeles","East Los Angeles","East Los Angeles",7,1,0,24,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2648",531502,"2016","East Los Angeles","East Los Angeles","East Los Angeles",7,1,0,24,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2649",531503,"2016","East Los Angeles","East Los Angeles","East Los Angeles",7,1,0,24,51,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
"2650",531504,"2016","East Los Angeles","East Los Angeles","East Los Angeles",7,1,0,24,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2651",531602,"2016","East Los Angeles","East Los Angeles","East Los Angeles",7,1,0,24,51,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
"2652",531603,"2016","East Los Angeles","East Los Angeles","East Los Angeles",7,1,0,24,51,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
"2653",531604,"2016","East Los Angeles","East Los Angeles","East Los Angeles",7,1,0,24,51,5,0,0,0,0,9,2,1,0,0,17,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27
"2654",531701,"2016","East Los Angeles","East Los Angeles","East Los Angeles",7,1,0,24,51,16,0,0,0,2,1,0,0,0,3,2,0,0,0,0,14,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,42,0,0,42,63
"2655",531702,"2016","East Los Angeles","East Los Angeles","East Los Angeles",7,1,0,24,51,4,0,0,0,2,5,2,0,0,3,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20
"2656",531800,"2016","East Los Angeles","East Los Angeles","East Los Angeles",7,1,0,24,51,14,0,0,0,2,5,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27
"2657",531901,"2016","East Los Angeles","East Los Angeles","East Los Angeles",7,1,0,24,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2658",531902,"2016","East Los Angeles","East Los Angeles","East Los Angeles",7,1,0,24,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2659",463101,"2016","East Pasadena","East Pasadena","East Pasadena",3,5,0,22,41,2,0,0,0,2,1,0,3,0,3,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
"2660",480002,"2016","East San Gabriel","East San Gabriel","East San Gabriel",3,5,0,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2661",480011,"2016","East San Gabriel","East San Gabriel","East San Gabriel",3,5,0,22,49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
"2662",480012,"2016","East San Gabriel","East San Gabriel","East San Gabriel",3,5,0,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2663",480102,"2016","East San Gabriel","East San Gabriel","East San Gabriel",3,5,0,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,12
"2664",481202,"2016","East San Gabriel","East San Gabriel","East San Gabriel",3,5,0,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2665",195600,"2016","Los Angeles","Echo Park","Greater Echo Park Elysian NC",4,1,13,24,51,9,0,0,0,0,1,1,2,0,0,2,2,3,0,0,0,0,0,0,0,0,0,10,33,0,5,9,0,0,0,0,0,0,0,0,16,0,42,0,42,58
"2666",195710,"2016","Los Angeles","Echo Park","Greater Echo Park Elysian NC",4,1,13,24,51,5,0,0,0,0,0,10,17,0,0,0,16,27,0,0,0,0,0,0,0,0,0,21,76,0,3,8,0,0,0,0,0,0,0,0,48,0,84,0,84,132
"2667",195720,"2016","Los Angeles","Echo Park","Greater Echo Park Elysian NC",4,1,13,24,51,3,0,0,1,0,4,3,5,2,0,8,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26
"2668",197300,"2016","Los Angeles","Echo Park","Greater Echo Park Elysian NC",4,1,13,24,51,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
"2669",197410,"2016","Los Angeles","Echo Park","Greater Echo Park Elysian NC",4,1,13,24,43,2,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
"2670",197420,"2016","Los Angeles","Echo Park","Greater Echo Park Elysian NC",4,1,13,24,51,4,0,0,2,0,0,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,70,0,70,80
"2671",197500,"2016","Los Angeles","Echo Park","Greater Echo Park Elysian NC",4,1,1,24,51,11,0,0,4,10,4,0,0,6,17,8,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,31,0,31,73
"2672",197600,"2016","Los Angeles","Echo Park","Greater Echo Park Elysian NC",4,1,1,24,51,13,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
"2673",208000,"2016","Los Angeles","Echo Park","Greater Echo Park Elysian NC",4,1,1,24,51,2,0,0,0,2,1,0,2,0,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
"2674",208401,"2016","Los Angeles","Echo Park","Greater Echo Park Elysian NC",4,1,13,24,51,7,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
"2675",208402,"2016","Los Angeles","Echo Park","Greater Echo Park Elysian NC",4,1,13,24,51,15,0,0,0,4,2,4,6,0,7,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,42
"2676",208501,"2016","Los Angeles","Echo Park","Greater Echo Park Elysian NC",4,1,13,24,51,5,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,22,0,22,31
"2677",208502,"2016","Los Angeles","Echo Park","Greater Echo Park Elysian NC",4,1,13,24,51,6,0,0,2,4,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
"2678",980010,"2016","Los Angeles","Echo Park","Greater Echo Park Elysian NC",4,1,1,24,51,2,0,0,0,0,3,0,1,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
"2679",432300,"2016","El Monte","El Monte","El Monte",3,1,0,9,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
"2680",432401,"2016","El Monte","El Monte","El Monte",3,1,0,22,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2681",432402,"2016","El Monte","El Monte","El Monte",3,1,0,22,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2682",432500,"2016","El Monte","El Monte","El Monte",3,1,0,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2683",432601,"2016","El Monte","El Monte","El Monte",3,1,0,22,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2684",432602,"2016","El Monte","El Monte","El Monte",3,1,0,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2685",432700,"2016","El Monte","El Monte","El Monte",3,1,0,9,18,4,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,1,2,0,0,0,0,0,0,0,0,6,0,17,0,17,23
"2686",432801,"2016","El Monte","El Monte","El Monte",3,1,0,22,48,4,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
"2687",432802,"2016","El Monte","El Monte","El Monte",3,1,0,22,49,8,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
"2688",433101,"2016","El Monte","El Monte","El Monte",3,1,0,22,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,0,0,90,91
"2689",433102,"2016","El Monte","El Monte","El Monte",3,1,0,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2690",433200,"2016","El Monte","El Monte","El Monte",3,1,0,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2691",433302,"2016","El Monte","El Monte","El Monte",3,1,0,22,48,2,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
"2692",433304,"2016","El Monte","El Monte","El Monte",3,1,0,22,49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
"2693",433305,"2016","El Monte","El Monte","El Monte",3,1,0,22,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
"2694",433306,"2016","El Monte","El Monte","El Monte",3,1,0,22,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2695",433307,"2016","El Monte","El Monte","El Monte",3,1,0,22,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2696",433401,"2016","El Monte","El Monte","El Monte",3,1,0,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2697",433402,"2016","El Monte","El Monte","El Monte",3,1,0,22,48,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
"2698",433403,"2016","El Monte","El Monte","El Monte",3,1,0,22,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,0,0,61,62
"2699",433901,"2016","El Monte","El Monte","El Monte",3,1,0,22,48,3,0,0,1,2,1,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,26,0,0,15,0,0,0,0,0,0,0,0,0,0,10,0,41,0,41,51
"2700",433902,"2016","El Monte","El Monte","El Monte",3,1,0,22,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2701",434001,"2016","El Monte","El Monte","El Monte",3,1,0,22,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
"2702",434003,"2016","El Monte","El Monte","El Monte",3,1,0,22,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2703",434004,"2016","El Monte","El Monte","El Monte",3,1,0,22,57,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
"2704",620001,"2016","El Segundo","El Segundo","El Segundo",8,4,0,26,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
"2705",620002,"2016","El Segundo","El Segundo","El Segundo",8,4,0,26,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2706",620101,"2016","El Segundo","El Segundo","El Segundo",8,4,0,26,62,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
"2707",620102,"2016","El Segundo","El Segundo","El Segundo",8,4,0,26,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2708",980013,"2016","El Segundo","El Segundo","El Segundo",8,4,0,26,62,1,0,0,0,0,0,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
"2709",980030,"2016","El Segundo","El Segundo","El Segundo",8,4,0,26,62,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
"2710",199110,"2016","Los Angeles","El Sereno","LA-32 NC",4,1,14,24,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,29,29
"2711",201110,"2016","Los Angeles","El Sereno","LA-32 NC",4,1,14,24,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2712",201120,"2016","Los Angeles","El Sereno","LA-32 NC",4,1,14,24,51,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
"2713",201200,"2016","Los Angeles","El Sereno","LA-32 NC",4,1,14,24,51,0,0,0,0,0,2,0,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
"2714",201301,"2016","Los Angeles","El Sereno","LA-32 NC",4,1,14,24,51,1,0,0,0,1,3,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
"2715",201401,"2016","Los Angeles","El Sereno","LA-32 NC",4,1,14,24,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2716",201402,"2016","Los Angeles","El Sereno","LA-32 NC",4,1,14,24,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2717",201501,"2016","Los Angeles","El Sereno","LA-32 NC",4,1,14,24,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2718",201503,"2016","Los Angeles","El Sereno","LA-32 NC",4,1,14,24,51,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
"2719",201504,"2016","Los Angeles","El Sereno","LA-32 NC",4,1,14,24,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2720",201601,"2016","Los Angeles","El Sereno","LA-32 NC",4,1,14,24,51,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
"2721",201602,"2016","Los Angeles","El Sereno","LA-32 NC",4,1,14,24,51,2,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
"2722",201700,"2016","Los Angeles","El Sereno","California State University - Los Angeles",4,1,14,24,51,0,0,0,0,1,4,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
"2723",139001,"2016","Los Angeles","Encino","Encino NC",2,3,5,27,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2724",139200,"2016","Los Angeles","Encino","Encino NC",2,3,5,27,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2725",139502,"2016","Los Angeles","Encino","Encino NC",2,3,5,27,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2726",139503,"2016","Los Angeles","Encino","Encino NC",2,3,5,27,45,6,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
"2727",139504,"2016","Los Angeles","Encino","Encino NC",2,3,5,27,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2728",139600,"2016","Los Angeles","Encino","Encino NC",2,3,5,27,45,0,0,0,1,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
"2729",139701,"2016","Los Angeles","Encino","Encino NC",2,3,5,27,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2730",139702,"2016","Los Angeles","Encino","Encino NC",2,3,5,27,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2731",139703,"2016","Los Angeles","Encino","Encino NC",2,3,3,27,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2732",141400,"2016","Los Angeles","Encino","Encino NC",2,3,5,18,45,9,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
"2733",141500,"2016","Los Angeles","Encino","Encino NC",2,3,5,18,45,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
"2734",532700,"2016","Florence-Graham","Florence-Graham","Florence-Graham",6,2,0,33,59,25,0,0,0,2,5,1,0,0,3,10,2,0,0,0,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,0,0,20,60
"2735",532800,"2016","Florence-Graham","Florence-Graham","Florence-Graham",6,2,0,33,59,33,0,0,2,4,3,0,6,3,7,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,59
"2736",532900,"2016","Florence-Graham","Florence-Graham","Florence-Graham",6,2,0,33,59,29,0,0,7,5,8,12,3,11,9,15,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,89
"2737",533001,"2016","Florence-Graham","Florence-Graham","Florence-Graham",6,2,0,33,59,35,0,0,3,11,6,0,10,5,19,11,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,86
"2738",533002,"2016","Florence-Graham","Florence-Graham","Florence-Graham",6,1,0,33,59,2,0,0,0,2,4,0,1,0,3,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
"2739",534900,"2016","Florence-Graham","Florence-Graham","Florence-Graham",6,2,0,33,59,19,0,0,1,0,1,2,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,29
"2740",535001,"2016","Florence-Graham","Florence-Graham","Florence-Graham",6,2,0,33,59,4,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
"2741",535002,"2016","Florence-Graham","Florence-Graham","Florence-Graham",6,2,0,33,59,10,0,0,1,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
"2742",535101,"2016","Florence-Graham","Florence-Graham","Florence-Graham",6,2,0,33,59,2,0,0,0,0,7,1,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
"2743",535102,"2016","Florence-Graham","Florence-Graham","Florence-Graham",6,2,0,33,59,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23
"2744",535200,"2016","Florence-Graham","Florence-Graham","Florence-Graham",6,2,0,33,59,10,0,0,6,3,4,0,0,9,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,32
"2745",535300,"2016","Florence-Graham","Florence-Graham","Florence-Graham",6,2,0,33,59,2,0,0,1,3,19,1,0,2,5,36,2,0,0,0,0,0,0,0,0,0,0,6,20,0,0,0,0,0,0,0,0,0,0,0,47,0,20,0,20,67
"2746",535400,"2016","Florence-Graham","Florence-Graham","Florence-Graham",6,2,0,33,59,8,0,0,2,2,14,0,3,3,3,27,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,46
