tract,Year,City,LACity,Community_Name,Detailed_Name,SPA,SD,CD,ca_ssd,ca_sad,us_cd,DemogSurvCt,YouthSurvCt,SheltHmisCt,ShelterCountAny,StreetCountAny,totStreetSingAdult,totStreetFamHH,totStreetFamMem,totCars,totVans,totCampers,totTents,totEncamp,totCarPeople,totVanPeople,totCamperPeople,totTentPeople,totEncampPeople,FamCarHH,FamVanHH,FamCamperHH,FamTentHH,FamEncampHH,FamCarPeople,FamVanPeople,FamCamperPeople,FamTentPeople,FamEncampPeople,IndCarPeople,IndVanPeople,IndCamperPeople,IndTentPeople,IndEncampPeople,totYouthFamHH,totESAdultSingAdult,totESAdultFamHH,totESAdultFamMem,totESYouthSingYouth,totESYouthFamHH,totESYouthFamMem,totESYouthUnaccYouth,totTHAdultSingAdult,totTHAdultFamHH,totTHAdultFamMem,totTHYouthSingYouth,totTHYouthFamHH,totTHYouthFamMem,totTHYouthUnaccYouth,totSHAdultSingAdult,totSHAdultFamHH,totSHAdultFamMem,totSHYouthSingYouth,totSHYouthFamHH,totSHYouthFamMem,totSHYouthUnaccYouth,totUnsheltPeople,totESPeople,totTHPeople,totSHPeople,totSheltPeople,totPeople
219800,2017,Los Angeles,1,Adams-La Brea,West Adams NC,6,2,10,30,54,37,0,0,0,0,1,13,0,0,0,0,3,1,2,0,0,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25
219901,2017,Los Angeles,1,Adams-La Brea,West Adams NC,6,2,10,30,54,37,0,0,0,0,1,8,0,0,0,2,6,0,1,0,4,13,0,2,0,0,0,0,0,0,0,1,0,0,0,3,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26
219902,2017,Los Angeles,1,Adams-La Brea,West Adams NC,6,2,10,30,54,37,0,0,0,0,1,5,0,0,0,2,3,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
220000,2017,Los Angeles,1,Adams-La Brea,West Adams NC,6,2,10,30,54,37,0,0,0,0,1,12,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20
220100,2017,Los Angeles,1,Adams-La Brea,West Adams NC,6,2,10,30,54,37,0,1,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
221110,2017,Los Angeles,1,Pico Union,Pico Union NC,4,2,1,24,53,34,0,0,0,0,1,2,0,0,0,0,1,0,5,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
221120,2017,Los Angeles,1,Pico Union,Pico Union NC,4,2,1,24,53,34,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
221210,2017,Los Angeles,1,West Adams-Expo Park,United Neighborhoods NC,4,2,10,24,53,34,0,0,0,0,1,1,0,0,1,0,2,1,3,2,0,4,2,6,0,0,0,0,0,0,0,0,0,0,1,0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
221220,2017,Los Angeles,1,Pico Union,Pico Union NC,4,2,1,24,53,34,0,0,0,0,1,8,0,0,6,9,3,0,3,10,16,6,0,6,0,0,0,0,0,1,1,0,0,0,9,16,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,46
221302,2017,Los Angeles,1,West Adams-Expo Park,United Neighborhoods NC,4,2,10,24,53,34,1,0,0,0,1,3,0,0,11,0,13,0,2,17,0,27,0,4,1,0,0,0,0,2,0,1,0,0,16,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,52
221303,2017,Los Angeles,1,West Adams-Expo Park,United Neighborhoods NC,4,2,10,24,53,34,0,0,0,0,1,5,0,0,2,4,2,2,1,3,7,4,3,2,0,0,0,0,0,0,0,0,0,0,3,7,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25
221304,2017,Los Angeles,1,West Adams-Expo Park,United Neighborhoods NC,4,2,10,24,53,34,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
221401,2017,Los Angeles,1,West Adams-Expo Park,United Neighborhoods NC,6,2,10,30,54,37,0,0,0,0,1,1,1,2,22,7,5,1,0,35,13,10,2,0,1,0,0,0,0,3,1,1,0,0,32,12,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,63
221402,2017,Los Angeles,1,West Adams-Expo Park,United Neighborhoods NC,6,2,10,24,53,34,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
221500,2017,Los Angeles,1,Adams,Empowerment Congress North NC,6,2,8,30,53,37,0,0,0,0,1,4,0,0,0,2,2,1,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
221601,2017,Los Angeles,1,Adams,Empowerment Congress North NC,6,2,8,30,53,37,0,0,0,0,1,1,0,0,0,0,6,0,4,0,0,13,0,8,0,0,0,0,0,0,0,1,0,0,0,0,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21
221602,2017,Los Angeles,1,Pico Union,Pico Union NC,6,2,1,24,53,34,0,0,0,0,1,0,0,0,2,5,1,0,6,3,9,2,0,12,0,0,0,0,0,0,0,0,0,0,3,9,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26
221710,2017,Los Angeles,1,Adams,Empowerment Congress North NC,6,1,8,30,59,37,0,0,0,0,1,16,0,0,0,0,0,2,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21
221810,2017,Los Angeles,1,Adams,Empowerment Congress North NC,6,2,8,30,59,37,15,0,0,0,1,1,0,0,0,0,8,0,1,0,0,17,0,2,0,0,0,0,0,0,0,1,0,0,0,0,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20
221820,2017,Los Angeles,1,Adams,Empowerment Congress North NC,6,2,9,30,59,37,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
221900,2017,Los Angeles,1,Adams,Empowerment Congress North NC,6,2,9,30,59,37,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
222001,2017,Los Angeles,1,Adams,Empowerment Congress North NC,6,2,10,30,54,37,0,0,0,0,1,2,0,0,0,1,4,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
222002,2017,Los Angeles,1,Adams,Empowerment Congress North NC,6,2,8,30,54,37,0,0,0,0,1,8,0,0,0,0,4,4,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23
222100,2017,Los Angeles,1,Adams,Empowerment Congress North NC,6,2,8,30,59,37,0,0,0,0,1,1,0,0,1,9,6,0,0,2,16,13,0,0,0,0,0,0,0,0,1,1,0,0,1,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,31
222200,2017,Los Angeles,1,Adams,Empowerment Congress North NC,6,2,8,30,59,37,0,0,0,0,1,0,0,0,1,0,4,0,1,2,0,8,0,2,0,0,0,0,0,0,0,0,0,0,1,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
222500,2017,Los Angeles,1,Adams,Empowerment Congress North NC,6,2,8,30,59,37,0,0,0,0,1,4,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
222600,2017,Los Angeles,1,Adams,Empowerment Congress North NC,6,2,8,30,59,37,0,0,0,0,1,1,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
222700,2017,Los Angeles,1,Adams,Empowerment Congress North NC,6,2,9,30,59,37,0,0,0,0,1,12,1,2,10,0,0,29,12,16,0,0,49,23,1,0,0,0,0,2,0,0,1,0,14,0,0,49,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,102
224010,2017,Los Angeles,1,Downtown Los Angeles,Downtown Los Angeles NC,4,1,14,30,53,34,29,1,0,0,1,40,0,0,0,0,0,3,8,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,61
224020,2017,Los Angeles,1,South Central,South Central NC,4,1,9,30,59,37,50,1,0,0,1,12,0,0,6,0,0,7,5,10,0,0,12,10,0,0,0,0,0,1,0,0,0,0,9,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,43
224200,2017,Los Angeles,1,Pico Union,Pico Union NC,4,1,1,30,53,34,0,0,0,0,1,8,0,0,1,2,3,1,3,2,4,6,2,6,0,0,0,0,0,0,0,0,0,0,1,3,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27
224310,2017,Los Angeles,1,Pico Union,Pico Union NC,4,1,1,30,53,34,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
224320,2017,Los Angeles,1,Pico Union,Pico Union NC,4,1,1,30,53,34,0,0,0,0,1,6,0,0,0,1,0,1,4,0,2,0,2,8,0,0,0,0,0,0,0,0,0,0,0,2,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
224410,2017,Los Angeles,1,University Park,Empowerment Congress North NC,6,1,1,30,59,37,0,0,0,0,1,4,0,0,0,2,5,1,1,0,4,10,2,2,0,0,0,0,0,0,0,1,0,0,0,3,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22
224420,2017,Los Angeles,1,University Park,Empowerment Congress North NC,6,1,1,30,59,37,0,0,0,0,1,20,0,0,2,3,0,1,6,3,5,0,2,12,0,0,0,0,0,0,0,0,0,0,3,5,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,42
224600,2017,Los Angeles,1,South Central,South Central NC,6,1,9,30,59,37,26,0,71,1,1,24,0,0,0,0,4,16,16,0,0,8,27,31,0,0,0,0,0,0,0,0,0,0,0,0,8,27,30,0,0,70,200,0,0,0,0,65,0,0,2,0,0,0,0,0,0,0,0,0,0,90,200,67,0,267,357
224700,2017,Los Angeles,1,University Park,Empowerment Congress North NC,6,1,9,30,59,37,0,0,0,0,1,21,0,0,1,0,0,6,15,2,0,0,10,29,0,0,0,0,0,0,0,0,0,0,1,0,0,10,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,62
226001,2017,Los Angeles,1,Downtown Los Angeles,Downtown Los Angeles NC,4,2,9,30,59,40,25,0,0,0,1,50,0,0,3,5,4,29,28,5,9,8,49,54,0,0,0,0,0,0,0,0,1,1,4,9,8,49,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,175
226002,2017,Los Angeles,1,Downtown Los Angeles,Downtown Los Angeles NC,4,2,14,30,53,34,187,14,106,1,1,157,1,3,6,7,7,90,74,10,13,15,153,142,0,0,0,1,0,1,1,1,2,2,9,12,14,151,141,1,0,33,84,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,97,0,0,97,590
226410,2017,Los Angeles,1,South Central,South Central NC,6,2,9,30,59,40,0,0,0,0,1,7,0,0,0,1,0,2,5,0,2,0,3,10,0,0,0,0,0,0,0,0,0,0,0,2,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22
226420,2017,Los Angeles,1,South Central,South Central NC,6,2,9,30,59,40,0,0,0,0,1,9,0,0,1,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
226700,2017,Los Angeles,1,South Central,South Central NC,6,2,9,30,59,40,100,0,0,0,1,9,0,0,2,6,3,1,0,3,11,6,2,0,0,0,0,0,0,0,0,0,0,0,3,10,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,31
227010,2017,Los Angeles,1,South Central,South Central NC,6,2,9,30,59,40,10,0,0,0,1,11,0,0,1,1,5,2,5,2,2,10,3,10,0,0,0,0,0,0,0,1,0,0,1,2,10,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,38
227020,2017,Los Angeles,1,South Central,South Central NC,6,2,9,30,59,40,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
228100,2017,Los Angeles,1,South Central,South Central NC,6,2,9,33,59,40,8,0,0,0,1,5,0,0,0,5,6,0,5,0,9,13,0,10,0,0,0,0,0,0,0,1,0,0,0,9,12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,36
228210,2017,Los Angeles,1,South Central,South Central NC,6,2,9,33,59,40,0,0,0,0,1,1,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
228220,2017,Los Angeles,1,Central Alameda,Central Alameda NC,6,2,9,33,59,40,0,1,0,0,1,6,0,0,7,3,0,0,2,11,5,0,0,4,0,0,0,0,0,1,0,0,0,0,10,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26
228310,2017,Los Angeles,1,South Central,South Central NC,6,2,9,30,59,40,0,1,0,0,1,4,0,0,0,4,3,0,4,0,7,6,0,8,0,0,0,0,0,0,0,0,0,0,0,7,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25
228320,2017,Los Angeles,1,South Park,Zapata-King NC,6,2,9,30,59,40,3,1,0,0,1,3,0,0,0,2,5,2,1,0,4,10,3,2,0,0,0,0,0,0,0,1,0,0,0,3,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22
228410,2017,Los Angeles,1,South Central,South Central NC,6,2,9,30,59,40,2,0,0,0,1,2,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
228420,2017,Los Angeles,1,South Park,Zapata-King NC,6,2,9,30,59,40,0,0,0,0,1,6,0,0,2,1,1,0,1,3,2,2,0,2,0,0,0,0,0,0,0,0,0,0,3,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
228500,2017,Los Angeles,1,South Park,Zapata-King NC,6,2,9,30,59,40,0,0,0,0,1,42,0,0,3,2,6,0,5,5,4,13,0,10,0,0,0,0,0,0,0,1,0,0,4,3,12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,73
228600,2017,Los Angeles,1,South Park,Zapata-King NC,6,2,9,30,59,40,0,0,0,0,1,2,0,0,1,1,3,0,1,2,2,6,0,2,0,0,0,0,0,0,0,0,0,0,1,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
228710,2017,Los Angeles,1,Central Alameda,Central Alameda NC,6,2,9,33,59,40,2,0,0,0,1,5,0,0,3,3,0,0,3,5,5,0,0,6,0,0,0,0,0,0,0,0,0,0,4,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21
228720,2017,Los Angeles,1,Central Alameda,Central Alameda NC,6,2,9,33,59,40,0,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
228800,2017,Los Angeles,1,Central Alameda,Central Alameda NC,6,2,9,33,59,40,0,0,0,0,1,2,0,0,15,6,2,0,3,24,11,4,0,6,1,0,0,0,0,2,0,0,0,0,22,10,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,47
228900,2017,Los Angeles,1,Central Alameda,Central Alameda NC,6,2,9,33,59,40,0,1,0,0,1,14,0,0,10,0,2,0,6,16,0,4,0,12,1,0,0,0,0,2,0,0,0,0,14,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,46
229100,2017,Los Angeles,1,Central Alameda,Central Alameda NC,6,2,9,33,59,40,0,0,0,0,1,20,0,0,24,19,2,3,3,38,34,4,5,6,1,0,0,0,0,4,1,0,0,0,35,33,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,108
229200,2017,Los Angeles,1,South Park,Zapata-King NC,6,2,9,30,59,40,0,0,0,0,1,3,0,0,0,8,1,0,3,0,14,2,0,6,0,0,0,0,0,0,1,0,0,0,0,14,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25
229300,2017,Los Angeles,1,South Park,Zapata-King NC,6,2,9,30,59,40,19,2,0,0,1,5,0,0,1,2,1,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
229410,2017,Los Angeles,1,South Park,Zapata-King NC,6,2,9,30,59,40,0,0,0,0,1,2,0,0,1,3,8,2,5,2,5,17,3,10,0,0,0,0,0,0,0,1,0,0,1,5,16,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,39
229420,2017,Los Angeles,1,South Park,Zapata-King NC,6,2,9,30,59,40,0,0,0,0,1,1,0,0,1,2,1,5,0,2,4,2,9,0,0,0,0,0,0,0,0,0,0,0,1,3,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
231100,2017,Los Angeles,1,South Central,South Central NC,6,2,9,30,59,37,0,0,614,1,1,23,0,0,4,8,11,70,51,6,14,23,119,98,0,0,0,0,0,1,1,1,2,1,6,14,22,118,97,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,277,0,0,277,561
231210,2017,Los Angeles,1,Adams,Empowerment Congress North NC,6,2,8,30,59,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231220,2017,Los Angeles,1,Adams,Empowerment Congress North NC,6,2,9,30,59,37,0,5,8,1,1,13,0,0,0,0,8,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,0,0,0,0,65,186,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,30,186,5,0,191,221
231300,2017,Los Angeles,1,Adams,Empowerment Congress North NC,6,2,8,30,59,37,0,0,0,0,1,9,0,0,9,0,1,0,3,14,0,2,0,6,0,0,0,0,0,1,0,0,0,0,13,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,31
231400,2017,Los Angeles,1,Adams,Empowerment Congress North NC,6,2,8,30,54,37,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231500,2017,Los Angeles,1,Vermont Square,Empowerment Congress Central NC,6,2,8,30,54,37,0,0,0,0,1,3,0,0,0,1,3,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
231600,2017,Los Angeles,1,Vermont Square,Voices of 90037 NC,6,2,9,30,59,37,0,0,0,1,1,1,0,0,0,3,6,0,1,0,5,13,0,2,0,0,0,0,0,0,0,1,0,0,0,5,12,0,2,0,0,0,0,0,0,0,0,20,0,0,2,0,0,0,0,0,0,0,0,0,0,21,0,22,0,22,43
231710,2017,Los Angeles,1,Vermont Square,Voices of 90037 NC,6,2,9,30,59,37,12,0,0,0,1,33,0,0,6,4,2,3,10,10,7,4,5,19,0,0,0,0,0,1,0,0,0,0,9,7,4,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,78
231720,2017,Los Angeles,1,Vermont Square,Voices of 90037 NC,6,2,9,30,59,37,34,0,0,0,1,6,0,0,0,1,1,11,6,0,2,2,19,12,0,0,0,0,0,0,0,0,0,0,0,2,2,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,40
231800,2017,Los Angeles,1,South Park,Zapata-King NC,6,2,9,30,59,40,0,0,0,0,1,3,0,0,1,0,0,6,5,2,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24
231900,2017,Los Angeles,1,South Park,Zapata-King NC,6,2,9,30,59,40,9,5,0,0,1,48,0,0,3,2,4,23,3,5,4,8,39,6,0,0,0,0,0,0,0,0,0,0,4,3,8,39,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,110
232110,2017,Los Angeles,1,Vermont Square,Voices of 90037 NC,6,2,9,30,59,37,0,2,0,0,1,14,0,0,0,1,1,0,4,0,2,2,0,8,0,0,0,0,0,0,0,0,0,0,0,2,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26
232120,2017,Los Angeles,1,Vermont Square,Voices of 90037 NC,6,2,9,30,59,37,2,0,0,0,1,18,0,0,0,3,2,3,19,0,5,4,5,37,0,0,0,0,0,0,0,0,0,0,0,5,4,5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,69
232200,2017,Los Angeles,1,Vermont Square,Voices of 90037 NC,6,2,9,30,59,37,0,0,0,0,1,1,0,0,0,2,3,0,1,0,4,6,0,2,0,0,0,0,0,0,0,0,0,0,0,3,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
232300,2017,Los Angeles,1,Vermont Square,Voices of 90037 NC,6,2,9,30,59,37,0,0,0,1,1,11,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,15,0,9,0,9,24
232400,2017,Los Angeles,1,Vermont Square,Empowerment Congress Central NC,6,2,8,30,54,37,30,0,0,1,1,10,0,0,6,2,9,0,2,10,4,19,0,4,0,0,0,0,0,1,0,1,0,0,9,3,18,0,4,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,29,0,0,29,75
232500,2017,Los Angeles,1,Vermont Square,Empowerment Congress Central NC,6,2,8,30,54,37,0,0,70,1,1,4,0,0,0,1,4,0,4,0,2,8,0,8,0,0,0,0,0,0,0,0,0,0,0,2,8,0,8,0,43,0,0,1,0,0,0,0,11,41,0,0,0,0,0,0,0,0,0,0,0,22,44,41,0,85,107
232600,2017,Los Angeles,1,Vermont Square,Voices of 90037 NC,6,2,9,30,59,37,0,0,0,0,1,3,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
232700,2017,Los Angeles,1,Vermont Square,Voices of 90037 NC,6,2,9,30,59,37,7,0,394,1,1,16,0,0,1,1,7,2,34,2,2,15,3,65,0,0,0,0,0,0,0,1,0,1,1,2,14,3,65,0,174,0,0,0,0,0,0,3,8,27,0,0,0,0,0,0,0,0,0,0,0,103,174,30,0,204,307
